anio,dataset,variable_origen,variable_estandar,descripcion,unidad,comparable,nivel_comparabilidad,motivo,observaciones
2015,matricula,s_1+s_2+s_3+s_4+s_5+s_6+s_7+s_8+s_9+s_10+s_11+s_12+s_1314,sobreedad,Estudiantes con sobreedad en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,matricula,s_deambulantes,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,matricula,s_lactantes,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,matricula,s_s2,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,matricula,s_s3,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,matricula,s_s4,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,matricula,s_s5,,Sobreedad en categorías de inicial,conteo,no,No comparable,Definición ambigua/inconsistente en el diccionario disponible.,No se usa sustantivamente.
2015,trayectoria,inicial_1+inicial_2+inicial_3+inicial_4+inicial_5+inicial_6+inicial_7+inicial_8+inicial_9+inicial_10+inicial_11+inicial_12+inicial_1314,matricula_inicial,Matrícula inicial en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,nopromo_1+nopromo_2+nopromo_3+nopromo_4+nopromo_5+nopromo_6+nopromo_7+nopromo_8+nopromo_9+nopromo_10+nopromo_11+nopromo_12+nopromo_1314,no_promovidos,No promovidos en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,primaria_egresados,egresados_primaria,Egresados de primaria,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,promovidos_1+promovidos_2+promovidos_3+promovidos_4+promovidos_5+promovidos_6+promovidos_7+promovidos_8+promovidos_9+promovidos_10+promovidos_11+promovidos_12+promovidos_1314,promovidos,Promovidos en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,scp_1+scp_2+scp_3+scp_4+scp_5+scp_6+scp_7+scp_8+scp_9+scp_10+scp_11+scp_12+scp_1314,salidos_con_pase,Salidos con pase en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,secundaria_egresados,egresados_secundaria,Egresados de secundaria,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,ssp_1+ssp_2+ssp_3+ssp_4+ssp_5+ssp_6+ssp_7+ssp_8+ssp_9+ssp_10+ssp_11+ssp_12+ssp_1314,salidos_sin_pase,Salidos sin pase en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2015,trayectoria,ultimo_1+ultimo_2+ultimo_3+ultimo_4+ultimo_5+ultimo_6+ultimo_7+ultimo_8+ultimo_9+ultimo_10+ultimo_11+ultimo_12+ultimo_1314,matricula_ultimo_dia,Matrícula al último día de clase en categorías comunes,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2016,caracteristicas,localizacion,localizaciones,Cantidad de localizaciones educativas,conteo,sí,Alta,Mismas columnas componentes y mismo grano en los 15 archivos; definición común en el diccionario oficial.,No incorporar la categoría _20 añadida desde 2023; conservar sector y ámbito.
2016,caracteristicas,bibliotecadisponedealmenosunasi,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,bibliotecafuncionaesespacioexclusivosi,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,cooperadoraconpersoneriajuridica,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,cooperadorano,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,cooperadorasinpersoneriajuridica,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,disponedesalaolaboratoriodeinformaticasi,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadgeneradoreolico,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadgeneradorhidraulico,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadgrupoelectrogeno,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadotro,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadpanelfotovoltaicosolar,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadredpublica,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,electricidadsi,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecaequipamientobibliotecawebcam,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecaequipoemisorderadioamfm,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecaequiporeceptorderadioamfm,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecaimpresora,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecareproductordecd,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecareproductordedvd,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecascanner,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecaservidorparausoescolar,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecasistemamultimediaocanon,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientobibliotecatelevisor,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoequipodesonido,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoequipoemisorderadioamfm,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoequiporeceptorderadioamfm,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoimpresora,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoimpresora3d,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientopizarrasdigitales,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
2016,caracteristicas,equipamientoestablecimientoreproductordecd,,Característica de localización,por verificar,no,No comparable,Unidad agregada ambigua y cambios de esquema/nombre.,Excluida hasta contar con definición anual inequívoca.
